63, |, 6.1, 2.9, 4.7, 1.4, |, Iris-versicolor, |, 54 - 0, 72 - 0, 73 - 0, 78 - 0, 83 - 0, 91 - 0, 126 - 1, 133 - 1, 138 - 1
64, |, 5.6, 2.9, 3.6, 1.3, |, Iris-versicolor, |, 59 - 0, 79 - 0, 82 - 0, 88 - 0, 89 - 0, 98 - 0
65, |, 6.7, 3.1, 4.4, 1.4, |, Iris-versicolor, |, 50 - 0, 75 - 0, 86 - 0
66, |, 5.6, 3, 4.5, 1.5, |, Iris-versicolor, |, 55 - 0, 61 - 0, 70 - 0, 78 - 0, 84 - 0, 85 - 0, 96 - 0, 121 - 1, 138 - 1
67, |, 5.8, 2.7, 4.1, 1, |, Iris-versicolor, |, 82 - 0, 92 - 0, 95 - 0, 99 - 0
68, |, 6.2, 2.2, 4.5, 1.5, |, Iris-versicolor, |, 53 - 0, 55 - 0, 72 - 0, 78 - 0, 87 - 0, 94 - 0, 119 - 1
69, |, 5.6, 2.5, 3.9, 1.1, |, Iris-versicolor, |, 53 - 0, 62 - 0, 79 - 0, 80 - 0, 82 - 0, 89 - 0, 92 - 0
70, |, 5.9, 3.2, 4.8, 1.8, |, Iris-versicolor, |, 56 - 0, 66 - 0, 85 - 0, 138 - 1, 149 - 1
71, |, 6.1, 2.8, 4, 1.3, |, Iris-versicolor, |, 61 - 0, 82 - 0, 87 - 0, 92 - 0, 97 - 0, 99 - 0
72, |, 6.3, 2.5, 4.9, 1.5, |, Iris-versicolor, |, 54 - 0, 63 - 0, 68 - 0, 73 - 0, 76 - 0, 83 - 0, 119 - 1, 123 - 1, 133 - 1, 146 - 1
73, |, 6.1, 2.8, 4.7, 1.2, |, Iris-versicolor, |, 55 - 0, 58 - 0, 63 - 0, 72 - 0, 87 - 0, 97 - 0
74, |, 6.4, 2.9, 4.3, 1.3, |, Iris-versicolor, |, 54 - 0, 75 - 0, 87 - 0, 97 - 0
75, |, 6.6, 3, 4.4, 1.4, |, Iris-versicolor, |, 51 - 0, 54 - 0, 58 - 0, 65 - 0, 74 - 0, 86 - 0
76, |, 6.8, 2.8, 4.8, 1.4, |, Iris-versicolor, |, 52 - 0, 54 - 0, 58 - 0, 72 - 0, 77 - 0, 86 - 0, 133 - 1
77, |, 6.7, 3, 5, 1.7, |, Iris-versicolor, |, 52 - 0, 56 - 0, 76 - 0, 86 - 0, 110 - 1, 123 - 1, 127 - 1, 133 - 1, 139 - 1, 141 - 1, 147 - 1
78, |, 6, 2.9, 4.5, 1.5, |, Iris-versicolor, |, 55 - 0, 61 - 0, 63 - 0, 66 - 0, 68 - 0, 87 - 0, 91 - 0, 97 - 0, 126 - 1, 138 - 1
79, |, 5.7, 2.6, 3.5, 1, |, Iris-versicolor, |, 64 - 0, 69 - 0, 81 - 0, 82 - 0, 98 - 0
80, |, 5.5, 2.4, 3.8, 1.1, |, Iris-versicolor, |, 53 - 0, 69 - 0, 81 - 0
81, |, 5.5, 2.4, 3.7, 1, |, Iris-versicolor, |, 60 - 0, 79 - 0, 80 - 0, 93 - 0
82, |, 5.8, 2.7, 3.9, 1.2, |, Iris-versicolor, |, 64 - 0, 67 - 0, 69 - 0, 71 - 0, 79 - 0, 92 - 0, 99 - 0
83, |, 6, 2.7, 5.1, 1.6, |, Iris-versicolor, |, 63 - 0, 72 - 0, 101 - 1, 103 - 1, 111 - 1, 119 - 1, 123 - 1, 126 - 1, 127 - 1, 133 - 1, 134 - 1, 142 - 1, 149 - 1
84, |, 5.4, 3, 4.5, 1.5, |, Iris-versicolor, |, 59 - 0, 66 - 0, 88 - 0, 90 - 0, 94 - 0, 106 - 1
85, |, 6, 3.4, 4.5, 1.6, |, Iris-versicolor, |, 56 - 0, 61 - 0, 66 - 0, 70 - 0, 91 - 0
86, |, 6.7, 3.1, 4.7, 1.5, |, Iris-versicolor, |, 50 - 0, 51 - 0, 52 - 0, 54 - 0, 58 - 0, 65 - 0, 75 - 0, 76 - 0, 77 - 0
87, |, 6.3, 2.3, 4.4, 1.3, |, Iris-versicolor, |, 54 - 0, 62 - 0, 68 - 0, 71 - 0, 73 - 0, 74 - 0, 78 - 0, 92 - 0, 97 - 0
88, |, 5.6, 3, 4.1, 1.3, |, Iris-versicolor, |, 59 - 0, 64 - 0, 84 - 0, 95 - 0, 96 - 0, 99 - 0
89, |, 5.5, 2.5, 4, 1.3, |, Iris-versicolor, |, 53 - 0, 59 - 0, 64 - 0, 69 - 0, 92 - 0, 94 - 0
90, |, 5.5, 2.6, 4.4, 1.2, |, Iris-versicolor, |, 55 - 0, 84 - 0, 94 - 0, 106 - 1
91, |, 6.1, 3, 4.6, 1.4, |, Iris-versicolor, |, 51 - 0, 54 - 0, 56 - 0, 58 - 0, 63 - 0, 78 - 0, 85 - 0, 97 - 0, 138 - 1
92, |, 5.8, 2.6, 4, 1.2, |, Iris-versicolor, |, 62 - 0, 67 - 0, 69 - 0, 71 - 0, 82 - 0, 87 - 0, 89 - 0, 99 - 0
93, |, 5, 2.3, 3.3, 1, |, Iris-versicolor, |, 57 - 0, 60 - 0, 81 - 0, 98 - 0
94, |, 5.6, 2.7, 4.2, 1.3, |, Iris-versicolor, |, 55 - 0, 68 - 0, 84 - 0, 89 - 0, 90 - 0, 96 - 0, 99 - 0
95, |, 5.7, 3, 4.2, 1.2, |, Iris-versicolor, |, 67 - 0, 88 - 0, 96 - 0
96, |, 5.7, 2.9, 4.2, 1.3, |, Iris-versicolor, |, 55 - 0, 61 - 0, 66 - 0, 88 - 0, 94 - 0, 95 - 0, 99 - 0
97, |, 6.2, 2.9, 4.3, 1.3, |, Iris-versicolor, |, 51 - 0, 61 - 0, 71 - 0, 73 - 0, 74 - 0, 78 - 0, 87 - 0, 91 - 0
98, |, 5.1, 2.5, 3, 1.1, |, Iris-versicolor, |, 23 - 1, 24 - 1, 57 - 0, 64 - 0, 79 - 0, 93 - 0
99, |, 5.7, 2.8, 4.1, 1.3, |, Iris-versicolor, |, 67 - 0, 71 - 0, 82 - 0, 88 - 0, 92 - 0, 94 - 0, 96 - 0
100, |, 6.3, 3.3, 6, 2.5, |, Iris-virginica, |, 104 - 0, 136 - 0, 143 - 0, 144 - 0
101, |, 5.8, 2.7, 5.1, 1.9, |, Iris-virginica, |, 83 - 1, 111 - 0, 113 - 0, 114 - 0, 121 - 0, 126 - 0, 142 - 0, 146 - 0, 149 - 0
102, |, 7.1, 3, 5.9, 2.1, |, Iris-virginica, |, 108 - 0, 109 - 0, 112 - 0, 120 - 0, 125 - 0, 129 - 0, 130 - 0, 135 - 0, 143 - 0
103, |, 6.3, 2.9, 5.6, 1.8, |, Iris-virginica, |, 83 - 1, 108 - 0, 111 - 0, 116 - 0, 128 - 0, 133 - 0, 134 - 0, 137 - 0, 149 - 0
104, |, 6.5, 3, 5.8, 2.2, |, Iris-virginica, |, 100 - 0, 112 - 0, 115 - 0, 116 - 0, 124 - 0, 128 - 0, 132 - 0, 136 - 0, 137 - 0, 140 - 0, 143 - 0
105, |, 7.6, 3, 6.6, 2.1, |, Iris-virginica, |, 107 - 0, 109 - 0, 117 - 0, 122 - 0, 131 - 0, 135 - 0
106, |, 4.9, 2.5, 4.5, 1.7, |, Iris-virginica, |, 53 - 1, 59 - 1, 84 - 1, 90 - 1, 121 - 0
107, |, 7.3, 2.9, 6.3, 1.8, |, Iris-virginica, |, 105 - 0, 125 - 0, 129 - 0, 130 - 0
108, |, 6.7, 2.5, 5.8, 1.8, |, Iris-virginica, |, 102 - 0, 103 - 0, 111 - 0, 112 - 0, 116 - 0, 128 - 0, 129 - 0, 130 - 0, 134 - 0
109, |, 7.2, 3.6, 6.1, 2.5, |, Iris-virginica, |, 102 - 0, 105 - 0, 117 - 0, 120 - 0, 125 - 0, 131 - 0, 135 - 0, 143 - 0, 144 - 0
110, |, 6.5, 3.2, 5.1, 2, |, Iris-virginica, |, 56 - 1, 77 - 1, 115 - 0, 124 - 0, 127 - 0, 145 - 0, 147 - 0
111, |, 6.4, 2.7, 5.3, 1.9, |, Iris-virginica, |, 83 - 1, 101 - 0, 103 - 0, 108 - 0, 114 - 0, 116 - 0, 123 - 0, 128 - 0, 133 - 0, 142 - 0, 146 - 0, 147 - 0, 149 - 0
112, |, 6.8, 3, 5.5, 2.1, |, Iris-virginica, |, 102 - 0, 104 - 0, 108 - 0, 115 - 0, 116 - 0, 120 - 0, 124 - 0, 128 - 0, 129 - 0, 132 - 0, 139 - 0, 140 - 0, 145 - 0, 147 - 0
113, |, 5.7, 2.5, 5, 2, |, Iris-virginica, |, 101 - 0, 114 - 0, 119 - 0, 121 - 0, 142 - 0, 146 - 0
114, |, 5.8, 2.8, 5.1, 2.4, |, Iris-virginica, |, 101 - 0, 111 - 0, 113 - 0, 115 - 0, 121 - 0, 132 - 0, 142 - 0, 147 - 0, 148 - 0
115, |, 6.4, 3.2, 5.3, 2.3, |, Iris-virginica, |, 104 - 0, 110 - 0, 112 - 0, 114 - 0, 124 - 0, 132 - 0, 140 - 0, 145 - 0, 147 - 0, 148 - 0
116, |, 6.5, 3, 5.5, 1.8, |, Iris-virginica, |, 103 - 0, 104 - 0, 108 - 0, 111 - 0, 112 - 0, 124 - 0, 128 - 0, 129 - 0, 133 - 0, 137 - 0, 147 - 0
117, |, 7.7, 3.8, 6.7, 2.2, |, Iris-virginica, |, 105 - 0, 109 - 0, 131 - 0
118, |, 7.7, 2.6, 6.9, 2.3, |, Iris-virginica, |, 122 - 0
119, |, 6, 2.2, 5, 1.5, |, Iris-virginica, |, 55 - 1, 68 - 1, 72 - 1, 83 - 1, 113 - 0, 134 - 0, 146 - 0
120, |, 6.9, 3.2, 5.7, 2.3, |, Iris-virginica, |, 102 - 0, 109 - 0, 112 - 0, 124 - 0, 139 - 0, 140 - 0, 143 - 0, 144 - 0
121, |, 5.6, 2.8, 4.9, 2, |, Iris-virginica, |, 66 - 1, 101 - 0, 106 - 0, 113 - 0, 114 - 0, 138 - 0, 142 - 0
122, |, 7.7, 2.8, 6.7, 2, |, Iris-virginica, |, 105 - 0, 118 - 0
123, |, 6.3, 2.7, 4.9, 1.8, |, Iris-virginica, |, 54 - 1, 72 - 1, 77 - 1, 83 - 1, 111 - 0, 126 - 0, 133 - 0, 146 - 0, 147 - 0
124, |, 6.7, 3.3, 5.7, 2.1, |, Iris-virginica, |, 104 - 0, 110 - 0, 112 - 0, 115 - 0, 116 - 0, 120 - 0, 136 - 0, 137 - 0, 139 - 0, 140 - 0, 143 - 0, 144 - 0
125, |, 7.2, 3.2, 6, 1.8, |, Iris-virginica, |, 102 - 0, 107 - 0, 109 - 0, 129 - 0, 130 - 0, 131 - 0
126, |, 6.2, 2.8, 4.8, 1.8, |, Iris-virginica, |, 54 - 1, 63 - 1, 78 - 1, 83 - 1, 101 - 0, 123 - 0, 127 - 0, 138 - 0, 142 - 0
127, |, 6.1, 3, 4.9, 1.8, |, Iris-virginica, |, 56 - 1, 77 - 1, 83 - 1, 110 - 0, 126 - 0, 133 - 0, 138 - 0, 147 - 0, 149 - 0
128, |, 6.4, 2.8, 5.6, 2.1, |, Iris-virginica, |, 103 - 0, 104 - 0, 108 - 0, 111 - 0, 112 - 0, 116 - 0, 132 - 0, 147 - 0
129, |, 7.2, 3, 5.8, 1.6, |, Iris-virginica, |, 52 - 1, 102 - 0, 107 - 0, 108 - 0, 112 - 0, 116 - 0, 125 - 0, 130 - 0, 139 - 0
130, |, 7.4, 2.8, 6.1, 1.9, |, Iris-virginica, |, 102 - 0, 107 - 0, 108 - 0, 125 - 0, 129 - 0, 135 - 0
131, |, 7.9, 3.8, 6.4, 2, |, Iris-virginica, |, 105 - 0, 109 - 0, 117 - 0, 125 - 0, 135 - 0
132, |, 6.4, 2.8, 5.6, 2.2, |, Iris-virginica, |, 104 - 0, 112 - 0, 114 - 0, 115 - 0, 128 - 0, 140 - 0, 145 - 0
133, |, 6.3, 2.8, 5.1, 1.5, |, Iris-virginica, |, 54 - 1, 56 - 1, 63 - 1, 72 - 1, 76 - 1, 77 - 1, 83 - 1, 103 - 0, 111 - 0, 116 - 0, 123 - 0, 127 - 0, 134 - 0
134, |, 6.1, 2.6, 5.6, 1.4, |, Iris-virginica, |, 83 - 1, 103 - 0, 108 - 0, 119 - 0, 133 - 0
135, |, 7.7, 3, 6.1, 2.3, |, Iris-virginica, |, 102 - 0, 105 - 0, 109 - 0, 130 - 0, 131 - 0
136, |, 6.3, 3.4, 5.6, 2.4, |, Iris-virginica, |, 100 - 0, 104 - 0, 124 - 0, 140 - 0, 144 - 0, 148 - 0
137, |, 6.4, 3.1, 5.5, 1.8, |, Iris-virginica, |, 103 - 0, 104 - 0, 116 - 0, 124 - 0, 147 - 0, 148 - 0, 149 - 0
138, |, 6, 3, 4.8, 1.8, |, Iris-virginica, |, 56 - 1, 63 - 1, 66 - 1, 70 - 1, 78 - 1, 91 - 1, 121 - 0, 126 - 0, 127 - 0
139, |, 6.9, 3.1, 5.4, 2.1, |, Iris-virginica, |, 77 - 1, 112 - 0, 120 - 0, 124 - 0, 129 - 0, 141 - 0, 145 - 0
140, |, 6.7, 3.1, 5.6, 2.4, |, Iris-virginica, |, 104 - 0, 112 - 0, 115 - 0, 120 - 0, 124 - 0, 132 - 0, 136 - 0, 144 - 0, 145 - 0
141, |, 6.9, 3.1, 5.1, 2.3, |, Iris-virginica, |, 77 - 1, 139 - 0, 145 - 0
142, |, 5.8, 2.7, 5.1, 1.9, |, Iris-virginica, |, 83 - 1, 101 - 0, 111 - 0, 113 - 0, 114 - 0, 121 - 0, 126 - 0, 146 - 0, 149 - 0
143, |, 6.8, 3.2, 5.9, 2.3, |, Iris-virginica, |, 100 - 0, 102 - 0, 104 - 0, 109 - 0, 120 - 0, 124 - 0, 144 - 0
144, |, 6.7, 3.3, 5.7, 2.5, |, Iris-virginica, |, 100 - 0, 109 - 0, 120 - 0, 124 - 0, 136 - 0, 140 - 0, 143 - 0
145, |, 6.7, 3, 5.2, 2.3, |, Iris-virginica, |, 110 - 0, 112 - 0, 115 - 0, 132 - 0, 139 - 0, 140 - 0, 141 - 0, 147 - 0
146, |, 6.3, 2.5, 5, 1.9, |, Iris-virginica, |, 72 - 1, 101 - 0, 111 - 0, 113 - 0, 119 - 0, 123 - 0, 142 - 0
147, |, 6.5, 3, 5.2, 2, |, Iris-virginica, |, 77 - 1, 110 - 0, 111 - 0, 112 - 0, 114 - 0, 115 - 0, 116 - 0, 123 - 0, 127 - 0, 128 - 0, 137 - 0, 145 - 0
148, |, 6.2, 3.4, 5.4, 2.3, |, Iris-virginica, |, 114 - 0, 115 - 0, 136 - 0, 137 - 0, 149 - 0
149, |, 5.9, 3, 5.1, 1.8, |, Iris-virginica, |, 70 - 1, 83 - 1, 101 - 0, 103 - 0, 111 - 0, 127 - 0, 137 - 0, 142 - 0, 148 - 0
